2,3,4,13,14,15,16,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0.9101559407342444,0.7578638194956553,0.7365823124278774,0.8291466110384835,0.7629735962387325,0.2678515416122086,0.847434840384153,0.8270160403483373,0.9448217913757206,0.8028211663612919,0.7923335565250504,-0.1277767012548306,0.696593156902126,0.20610220052954076,0.657185826039909,0.7773671797367858,0.5506510541217602,0.5203058311238016,0.44228067232088586,0.8664449372610151,0.1519651403958161,0.6702332524722161,-0.09001914667358177,0.8979633999410805,0.5784311306246581,-0.14363229822190404,0.42221054247679546,0.9176351705961507,0.8151313830614761,0.848231363000705,0.9671651823969095,-0.1836701753009287,0.47949650585826004,0.6118685903402554,0.19165113127096384,0.8998793314281435,-0.16252076883236466,0.8471511358318876,0.1710408617382028,0.9035093700007382,0.9126807056618208,0.7123875092928242,0.8803652255367308,0.9587651915389582,0.7089309042330515,0.05673875018465116,0.10471281572753713,0.4382749600317925,-0.1630708579562112,0.6182990528919291,0.5653415584397506,0.4673862046790962,0.9501260161069055,0.20672669884768474,0.216699210031923,0.5312398448935103,0.31466001715379477,0.6449213329439712,0.24788470042145716,0.7746649131947516,0.7701571093866428,0.49297730543479934,0.12895467942323086,0.6086853171985698,-0.07457374201289099,0.9531815571062656,0.9118831935546032,0.3539771712677875,0.17918633467431475,0.19305128783897954,0.8793087222502873
