EPIC,magnitude,module,submodule,gini,spike,PSD_m_above_noise,PSD_m_below_noise
220589827.0,15.974,15.0,1.0,0.7736415267451486,2.1583204320959624,-1.3864291821983954,-0.3558113046710641
220589831.0,16.445,15.0,1.0,0.7009870747209412,2.9950468454140555,-1.2113929618639259,-1.0703845365371616
220589996.0,16.817,15.0,1.0,0.7584269334033588,3.5067364226084945,-0.4076350846747474,-1.6678513611148837
220590008.0,17.146,15.0,1.0,0.5817430492308033,1.6221140373558842,-1.3810695262931039,-0.394276451744166
220590080.0,16.656,15.0,1.0,0.6825537045997133,1.3447308279766124,-1.3581348962607138,-0.22301387561744493
220590717.0,10.481,15.0,1.0,0.9474079589677643,3.3193904552354585,-0.5562046434860315,-1.1576194160753321
220590963.0,15.934,15.0,1.0,0.7547757785057483,1.2128443816852557,-1.5422472949849255,-0.4050014921909215
220591012.0,12.546,15.0,1.0,0.9311196201627383,3.00733314652719,-0.688320269134563,-1.4844320844110486
220591299.0,16.755,15.0,1.0,0.4699059918371107,1.2417083022117457,-1.4343969590943115,-0.3092826555691884
220591354.0,13.518,15.0,1.0,0.9237795815721258,1.8697210982713641,-1.2092559784514192,-0.804694942472985
220591531.0,12.301,15.0,1.0,0.9423714387072207,3.1599456815296456,-0.8566854495242626,-1.953836746944799
220591699.0,13.573,15.0,1.0,0.917680394647556,2.7492246004378713,0.049658794025728134,-1.1455680025070183
220591775.0,17.081,15.0,1.0,0.5632074601502212,1.163874321454941,-1.4239672214273067,-0.15723158029273973
220591978.0,13.965,15.0,1.0,0.9013547747866085,2.879595468667065,-0.8749192439204703,-0.8906944274262678
220592175.0,13.444,15.0,1.0,0.9224228197886717,2.0488762153322004,-1.0752375724009677,-1.0123317375016725
220592291.0,15.505,15.0,1.0,0.8531559521781521,2.604215578003788,-0.6329661770487088,-1.5438116049638173
220592404.0,18.048,15.0,1.0,0.49827189203376515,0.6238725514647179,-1.5751302364466675,-0.22389081381907378
220592738.0,14.061,15.0,1.0,0.9022934683734173,2.811028503977118,-0.8938886328368479,-1.0075216457148364
220592745.0,11.923,15.0,1.0,0.9366342856039681,3.4368950598875685,-0.7666126884844897,-1.2416312002690773
220593173.0,12.405,15.0,1.0,0.9406522232024312,3.669945893763508,-0.38778772007741125,-1.62321327243442
220593580.0,16.215,15.0,1.0,0.7388072806893322,0.9772045143643011,-1.9627179867626146,-0.2659852171401831
220593599.0,12.969,15.0,1.0,0.8948328080747335,2.3082660556205936,-0.712743771290968,-1.4722192167828934
220593931.0,14.344,15.0,1.0,0.906696939521105,1.8218268331288867,-0.6962377047708421,-0.971998366756739
220594068.0,13.173,15.0,1.0,0.8870224663959881,2.3714842710564454,-1.1369360014371408,-1.1299527395322302
220594200.0,13.742,15.0,1.0,0.8660093269742885,2.6342422257567475,-0.7062935946863572,-1.1429700912249612
220594326.0,9.897,15.0,1.0,0.9467611413979382,3.03917012821411,-0.890606439609825,-1.6077687212564953
220594415.0,11.271,15.0,1.0,0.957661166978041,3.0046162974520016,-0.5440198903074261,-1.7230320552396285
220594425.0,13.854,15.0,1.0,0.8644710949366367,1.281728658845343,-1.0367848011772647,-0.9185693160445304
220594649.0,17.841,15.0,1.0,0.41831283745368875,1.9893544813354807,-1.4743760943523398,-0.18048750023243798
220594937.0,17.301,15.0,1.0,0.3630108838046848,0.776036414480322,-1.5078282328771277,-0.2299720826260123
220595012.0,12.087,15.0,1.0,0.9472330658855556,3.0436457167505893,-0.6725971195951362,-1.390401507336366
220595042.0,12.507,15.0,1.0,0.9213145531052338,3.7908901528945593,-0.42282931560249865,-1.5882748996720344
220595270.0,15.596,15.0,1.0,0.7627082988978612,2.623947308194437,-0.9854288584145301,-0.9434331946455352
220595432.0,13.497,15.0,1.0,0.8736025968515141,2.0927905537280362,-1.4233813422647112,-0.7286052019320417
220595464.0,15.939,15.0,1.0,0.6295885715202632,2.7888726684479894,-1.0935061130619088,-0.5706626744760412
220595577.0,12.781,15.0,1.0,0.9311585108074292,3.7649364758100705,-0.36785495982164745,-1.862567037294095
220595579.0,16.199,15.0,1.0,0.47393914058533365,1.9385375885164318,-1.3549159950890493,-0.313969264674462
220596141.0,13.591,15.0,1.0,0.8811352424310708,3.261730715237517,-0.6046065874471248,-1.4293262566836047
220596620.0,13.881,15.0,1.0,0.8511698446716882,3.3365191036014568,-1.160370280073863,-1.1014640691975688
220596666.0,18.327,15.0,1.0,0.39590808062275484,1.5188179567413096,-0.8330720792624754,-0.2533327075893805
220596796.0,12.505,15.0,1.0,0.9307923231347381,3.588181822954036,-0.6977730860496686,-1.409626188600869
220597301.0,14.136,15.0,1.0,0.8959230389847895,2.3807317685013873,-1.2677442625960436,-0.5128877124751418
220597370.0,15.517,15.0,1.0,0.6458016373038075,2.445050911876301,-1.451011305179881,-0.6565334863073623
220597389.0,16.795,15.0,1.0,0.434576222988507,1.9659390045831566,-1.3897595407955552,-0.28107690470837476
220597406.0,14.522,15.0,1.0,0.8929732452960956,1.8641482273608925,-1.4228058385696178,-0.36064339425916137
220597431.0,19.114,15.0,1.0,0.40723572259004953,-0.8428273156139836,-1.4751732309162011,-0.15031063619520668
220597438.0,11.578,15.0,1.0,0.951532781474352,3.691287505035292,-0.5393233266227547,-1.667985829319796
220597953.0,17.44,15.0,1.0,0.43385952466559474,0.6033572959859487,-1.9555300613538935,-0.16075682883983403
220597976.0,12.256,15.0,1.0,0.9357922431409261,2.933105920565369,-1.1130725272116768,-1.6862215223982848
220598167.0,13.742,15.0,1.0,0.9125644776130925,3.031000701493001,-0.9354165281665655,-1.3009779410213491
220598263.0,15.965,15.0,1.0,0.6460863224730174,3.4126940679975695,-0.5609481110063563,-1.426802910272297
220598432.0,16.203,15.0,1.0,0.525147687941506,1.5431019573085047,-1.6288595197556142,-0.23778827480905795
220598472.0,15.479,15.0,1.0,0.589825831323929,2.962338480528882,-0.7031753876048085,-0.7852265888765361
220598550.0,12.594,15.0,1.0,0.9147326387511509,2.5485619476730155,-0.5716787853575579,-1.5471476529299422
220598604.0,12.619,15.0,1.0,0.9312427682440799,3.394153897254396,-0.8410608852774284,-1.7126913833319648
220598739.0,16.058,15.0,1.0,0.69767149271996,1.5885379407736935,-1.5243206978907766,-0.3476818525128339
220598991.0,15.956,15.0,1.0,0.8182023077999016,2.5767689203730817,-0.8067612292165859,-0.5858785138741378
220599108.0,13.108,15.0,1.0,0.9037911845475239,2.7978038936415364,-1.4615943909869031,-1.2289529801405277
220599312.0,12.227,15.0,1.0,0.9427911299492313,1.8615113846396947,-0.9527838107518034,-1.3414808594584973
220599340.0,11.508,15.0,1.0,0.9527478720149951,3.350782333191847,-0.5868169661584771,-1.0963149353472073
220599364.0,16.013,15.0,1.0,0.768405565440552,2.317693725511081,-1.2398900794994638,-0.3322052755995289
220599382.0,12.089,15.0,1.0,0.9492918772915229,3.1401201093792204,-0.6073101021109695,-1.417487217797474
220599790.0,14.368,15.0,1.0,0.8274776819486921,1.9938976329849163,-1.003040131297178,-1.132250070531623
220599996.0,14.119,15.0,1.0,0.9137567786433494,2.832713157777343,-0.9438395295353226,-0.654469946516142
220600223.0,16.355,15.0,1.0,0.6709408353053531,2.2887488843151225,-1.3291823612884082,-0.4479188536180405
220600226.0,16.918,15.0,1.0,0.46046400065207493,2.707807583138813,-1.242020081195343,-0.5073725896067399
220600262.0,16.713,15.0,1.0,0.6643133233893359,0.8087891353511482,-1.4792649594684568,-0.2581028420798904
220600293.0,16.093,15.0,1.0,0.6628225582647467,1.0215834142963878,-1.9077611690471035,-0.3059094535990108
220600494.0,11.244,15.0,1.0,0.9579282859681028,0.9963898791279819,-0.8274411212421126,-1.4721856810209453
220600545.0,17.334,15.0,1.0,0.5262032498928316,-0.3024325208064493,-1.659463665270123,-0.24289268412101447
220600768.0,11.137,15.0,1.0,0.9548505522461107,2.3510763473973357,-1.0355102936225495,-1.0776268107774614
220600880.0,16.247,15.0,1.0,0.7107547268533481,1.688614993884522,-1.3581120963407793,-0.30071025897607206
220601066.0,16.022,15.0,1.0,0.5767840508266444,2.300664729735632,-1.068421713601695,-0.6685109110071491
220601342.0,14.928,15.0,1.0,0.8574542922857643,2.0055595057123696,-1.2461568384691553,-0.7473029914434328
220601414.0,11.549,15.0,1.0,0.934134445314448,3.444137057976665,-0.24265262547396652,-1.3068182404807605
220601462.0,11.37,15.0,1.0,0.9424589631596149,3.2178776996209506,-0.3517672656565928,-1.2483790931077061
220601623.0,11.694,15.0,1.0,0.945452902792538,3.2538500294565695,-0.6446316162889247,-1.5706426454959388
220601788.0,15.259,15.0,1.0,0.7012021979353954,2.5902688520358477,-1.376984457315995,-0.5794282597845982
220601916.0,16.724,15.0,1.0,0.6200854460902858,2.3841341519883064,-1.4502936286491457,-0.4068833380239185
220601975.0,15.159,15.0,1.0,0.837334933179988,1.7942610249228217,-1.2349236888256148,-0.49763575743227656
220602087.0,16.163,15.0,1.0,0.749959165636224,2.052516910650464,-0.9398311893183539,-0.37385703115882557
220602370.0,13.901,15.0,1.0,0.8938122248988382,3.233501080333523,-0.7153833983825211,-1.519214742098555
220602508.0,14.067,15.0,1.0,0.8874936871284869,3.2981256362552394,-0.5694083046530295,-1.834885854705883
220602512.0,11.162,15.0,1.0,0.9532148230947948,2.2508111934735786,-0.8190758569580492,-1.4146588496098516
220602519.0,17.583,15.0,1.0,0.5047629354180331,1.215897164853766,-1.399615807804361,-0.1964334451314491
220602889.0,17.777,15.0,1.0,0.6383130290191303,3.0228407828431068,-0.8313394487164364,-0.8227250480136911
220603053.0,17.995,15.0,1.0,0.2345483854915652,2.5561488799990486,-0.7473397271111616,-1.1503750850697478
220603382.0,11.368,15.0,1.0,0.9551909310344973,3.067929773048899,-0.7482764958130506,-1.933075615438315
220603510.0,15.756,15.0,1.0,0.8067555104001727,2.4184894111292277,-1.02169198339557,-0.4209224511614914
220603563.0,12.219,15.0,1.0,0.9205719342152517,2.4583136371983163,-0.9188005064896613,-1.2965263593416947
220603803.0,17.605,15.0,1.0,0.40402149653482516,0.8784692306704578,-1.8838527163299033,-0.2646024755351075
220603843.0,14.193,15.0,1.0,0.8978248226371697,2.3058270030340347,-1.3105306315247105,-0.4233993701983247
220603865.0,16.499,15.0,1.0,0.6161348070131302,0.959913907648664,-1.6706325023255764,-0.187722561030784
220604020.0,14.035,15.0,1.0,0.8343583918979472,1.952166780401763,-1.1832652371695012,-0.6681361329037977
220604141.0,15.47,15.0,1.0,0.833482220854703,3.59868857154329,-0.4711629980528601,-1.3581437134482104
220604287.0,15.078,15.0,1.0,0.8208500455387511,1.1736991651001498,-1.6418364980949347,-0.29328070061872863
220604405.0,13.803,15.0,1.0,0.9075833560998576,1.209526995607175,-1.9099118783869082,-0.8128420073985567
220604453.0,15.473,15.0,1.0,0.8393356077241632,2.0419370777235266,-1.050673971530491,-0.3511778241839918
220604455.0,16.002,15.0,1.0,0.7357277924905382,1.8126634083400888,-1.1413101644400736,-0.2718240136255235
220604458.0,17.448,15.0,1.0,0.42922248798040047,1.7299616091453394,-1.291541028727665,-0.32772453184483186
220604480.0,17.033,15.0,1.0,0.5815258665336019,3.2834696251581907,-0.6645659109895414,-1.0837059750156497
220604512.0,14.976,15.0,1.0,0.8291578518473641,1.7047988005785426,-1.4831859588110883,-0.35686868744717665
220604580.0,11.447,15.0,1.0,0.9454485758029522,3.2056613514854218,-0.9521471786689165,-1.6110701395336666
220604593.0,12.114,15.0,1.0,0.9289744047968898,3.2317541482384256,-1.090002635255009,-1.5740649402827487
220604638.0,12.979,15.0,1.0,0.9286504006486247,3.4321207319988485,-0.7988204334337016,-2.042954623152176
220604710.0,16.316,15.0,1.0,0.7847161607414824,1.7057277962242994,-1.4162789743220654,-0.2742672773266564
220605267.0,14.648,15.0,1.0,0.8129516817687669,0.3920724097395696,-1.2931121804502386,-0.26860277987236353
220605422.0,13.68,15.0,1.0,0.8983323201176427,3.3608191014707587,-0.7069989703681203,-1.7565979303281696
220605533.0,16.62,15.0,1.0,0.7205085823459758,1.7996254388893012,-1.3041010098116437,-0.3281652053624566
220605993.0,13.497,15.0,1.0,0.9206615241215482,3.3925376245828707,-0.6477165974330635,-1.3762406520538815
220606123.0,9.628,15.0,1.0,0.9469608963812364,1.8734571854849937,-0.4107627350373186,-1.0240284716654828
220606151.0,15.938,15.0,1.0,0.7222013220346463,1.8246357393681614,-1.38475885262659,-0.40880709841032886
220606205.0,18.438,15.0,1.0,0.44127671953423736,0.40018164847131027,-1.0894903058103627,-0.262394186785331
220606242.0,16.11,15.0,1.0,0.4788864682985353,1.5722318660094845,-1.5156806640372382,-0.5561170123310757
220606998.0,14.34,15.0,1.0,0.8918434015460934,3.4277985719804676,-0.7402474748056079,-1.2789604094538811
220607284.0,15.02,15.0,1.0,0.8419820394867703,3.3658611745817315,-1.243911641511854,-1.4704959005267482
220607291.0,11.575,15.0,1.0,0.9554418040037995,3.615880884720104,-0.5423014598527733,-1.635425648210374
220607416.0,11.974,15.0,1.0,0.9416398796178495,1.4977846523434883,-0.8319742330687626,-1.4481064617245227
220607437.0,14.822,15.0,1.0,0.8788781047596179,2.0302380417881665,-0.8836608078076696,-1.3536031687045196
220607478.0,13.285,15.0,1.0,0.9048441653257159,2.939757517146062,-0.8732349334753333,-1.058824784979547
220607537.0,13.141,15.0,1.0,0.9319696199141374,3.475645064539711,-0.4830303822373029,-1.236631466611813
220608571.0,17.038,15.0,1.0,0.3989291281278411,1.1161671582140102,-1.433886790195163,-0.32082529424715556
220608616.0,16.841,15.0,1.0,0.6412952732635525,2.7883299928421903,-1.0094985146365314,-0.7906302938967785
220608628.0,15.057,15.0,1.0,0.8515080703419601,3.638384171355712,-0.15662892993067618,-1.556519294257309
220608677.0,16.9,15.0,1.0,0.6718710011207296,1.8241311407030043,-1.2194197588449125,-0.27128523961500106
220608719.0,16.077,15.0,1.0,0.6882955438987287,1.6282992906944067,-1.5259970921755157,-0.3810441145539345
220608724.0,14.921,15.0,1.0,0.8415699452136489,1.9979636027466159,-0.7516857435576118,-1.2683840584011579
220608972.0,13.924,15.0,1.0,0.8934720086788214,2.326070351620757,-1.8009376754461592,-0.5163796901007246
220609224.0,8.774,15.0,1.0,0.9267960074922537,2.9352358141651935,-0.4503459038395065,-0.898900126859403
220609427.0,12.233,15.0,1.0,0.9397271631436366,3.2726594310786115,-0.6517925666085962,-1.4420841330844978
220609535.0,17.401,15.0,1.0,0.30619771494918074,1.3828335800545712,-1.3773966738195467,-0.2091715366539961
220609857.0,13.847,15.0,1.0,0.9074433823987744,2.760297081881356,-0.8541035008496174,-0.9805758880620644
220610198.0,10.121,15.0,1.0,0.9447841962238983,3.305716166762253,-0.49197082853211377,-1.2870961874042048
220610567.0,13.905,15.0,1.0,0.8402437571539785,2.2861018819294596,-1.1296504455881826,-0.7525360276985792
220610601.0,12.891,15.0,1.0,0.934731218020564,2.1366677348397523,-0.18006156123823996,-0.254046908909466
220610736.0,15.598,15.0,1.0,0.8269540549303961,1.1368480103744403,-1.539077390059552,-0.2842731499289135
220610827.0,16.869,15.0,1.0,0.6560154382173157,1.7886670175701267,-1.6382515605477215,-0.271013253018634
220611064.0,13.379,15.0,1.0,0.9115056031631932,2.134384424294357,-0.8432659541468144,-1.4682761674920481
220611168.0,15.609,15.0,1.0,0.6134954247551853,2.1042195317834516,-1.4231783195088257,-0.5424089031468594
220611324.0,13.453,15.0,1.0,0.9036587937154563,1.6325224609860043,-0.8060758250235561,-1.0665110656614127
220611511.0,15.982,15.0,1.0,0.7119021970441763,1.7266330938297803,-1.55322788485346,-0.3560062644316054
220611581.0,15.413,15.0,1.0,0.7901380432473988,3.5195775174779644,-0.45075371640980305,-1.306843596030343
220611594.0,12.998,15.0,1.0,0.9325762205382809,1.3946028744561152,-0.6578191717673472,-1.1499367232915634
220611713.0,13.344,15.0,1.0,0.923817068739375,3.1251711011731884,-0.5168897508337306,-1.4066320354655673
220611906.0,13.388,15.0,1.0,0.9117656296231547,3.302292207608574,-0.4504230656164461,-1.6924326138393053
220612019.0,12.34,15.0,1.0,0.9323656433700019,3.785103672387776,-0.3454841858870175,-1.4839670616555511
220612020.0,13.459,15.0,1.0,0.9060534643734839,3.2080319774624106,-1.1803789607289008,-1.4541710024260568
220612637.0,12.293,15.0,1.0,0.9420196040353646,3.2112586945765407,-0.9416353821602962,-1.0707031144489458
220612894.0,9.224,15.0,1.0,0.9371761730794861,3.2571030192596613,-0.5829667827816408,-1.4122469311848571
220612958.0,11.264,15.0,1.0,0.9489823135905017,2.8477088250591205,-2.098799571129756,-1.1916000016626052
220612999.0,14.994,15.0,1.0,0.8418053511421333,2.0033170865794347,-1.5749754993710323,-0.4148052465934132
220613695.0,17.353,15.0,1.0,0.6004928513486961,2.6123521879635714,-1.2632495352698323,-0.506267907664
220613992.0,13.077,15.0,1.0,0.9213029075632007,3.1344703012895407,-0.7444128769528197,-1.436995971910972
220614229.0,11.264,15.0,1.0,0.9532798071210389,3.6308627093731145,-0.5442957524315811,-1.4908495320209048
220614511.0,12.363,15.0,1.0,0.9392018143866168,2.905685360699591,-1.2310184934863209,-1.1178314128030478
220614972.0,14.291,15.0,1.0,0.8953314408394695,1.992991826359546,-1.1134847592917525,-0.7005508869454333
220615564.0,16.174,15.0,1.0,0.7589074245237245,2.050898626364104,-1.1283415760438955,-0.3711356215933105
220615926.0,13.798,15.0,1.0,0.9025852993201082,1.89063983263176,-1.21224786652883,-1.4002794457252468
220616256.0,17.209,15.0,1.0,0.6173826253432887,0.960234107553705,-2.081249978570506,-0.2707582871097447
220616361.0,13.121,15.0,1.0,0.9291884006424346,3.5329953690415326,-0.4872809589283409,-1.6895602481397332
220616506.0,15.534,15.0,1.0,0.7835788534007466,1.4984190319851358,-1.7283802709255323,-0.4111688409958535
220616616.0,16.263,15.0,1.0,0.7535681582532262,1.7324986698035088,-1.5193844684649285,-0.23592315156688726
220617349.0,15.63,15.0,1.0,0.8324403461668718,1.4248066085848596,-1.1448983692215444,-0.5272324823716242
220617433.0,14.44,15.0,1.0,0.765403304891445,2.6563725003004373,-0.8275355232604586,-1.02775008774626
220617446.0,13.033,15.0,1.0,0.923502864785723,3.198580410853155,-0.6985752705407464,-1.6356462533561458
220617697.0,13.561,15.0,1.0,0.9165464338844405,0.8001435526144356,-0.7604883627236101,-0.9264565896399324
220618207.0,15.823,15.0,1.0,0.802051072813883,1.0047266697593211,-1.2720711213338598,-0.2774544608647294
220618219.0,11.795,15.0,1.0,0.9415294844284485,3.9417067049702896,-0.4978051085426951,-1.8270979744336433
220618254.0,12.845,15.0,1.0,0.9321918114204438,1.7074361058439265,-1.1894370734611763,-1.132487988562303
220618290.0,17.641,15.0,1.0,0.5666271509219135,1.4438341931826344,-1.1393345921892568,-0.1834325759747445
220618414.0,15.225,15.0,1.0,0.9436965614992381,3.3174080893580364,-0.7825343258164431,-1.4387944179816645
220618909.0,17.416,15.0,1.0,0.5211610909128215,0.7458852526569806,-1.5018935001330838,-0.29891470063836506
220619702.0,17.508,15.0,1.0,0.5236167366153792,0.9795368789608868,-1.7514158139228146,-0.18948336837695
220620188.0,16.156,15.0,1.0,0.7536648702160723,1.4871950986180926,-1.2178852583734368,-0.641562035245167
220620521.0,15.659,15.0,1.0,0.7553988693866226,1.6546861580221388,-1.689603552725509,-0.32296336101953277
220620575.0,16.018,15.0,1.0,0.7561093845780669,2.990132186910761,-0.5211321786455334,-1.033288955189814
220620588.0,14.011,15.0,1.0,0.8426810436999442,2.3156393751569593,-1.1832195983232752,-1.0081918406300885
220620984.0,15.994,15.0,1.0,0.7447878819484304,1.4371910218660555,-1.0923204331456358,-0.39682640355843296
220621101.0,18.781,15.0,1.0,0.8181162759237627,3.309422574359082,-0.7159859353005212,-1.0149044100247402
220621165.0,15.645,15.0,1.0,0.8332729381917674,2.5253101394162742,-1.208620399773197,-0.45158609024154467
220621788.0,11.752,15.0,1.0,0.9453952326156871,3.3270282036689305,-1.6672544356697239,-1.081158210171653
220621988.0,13.662,15.0,1.0,0.8838692260879858,2.765951475527025,-1.2795487102929886,-1.7627621839754999
220622072.0,15.985,15.0,1.0,0.7104684154040795,2.3450045751336113,-1.1517474507027923,-0.4487250464114674
220622827.0,15.363,15.0,1.0,0.8236696001864613,1.5884371376382456,-1.4506164148135097,-0.5338097207941872
220622918.0,16.228,15.0,1.0,0.7941886783472398,2.1600935671441253,-1.0344319441441805,-0.6941616494504216
220623701.0,13.246,15.0,1.0,0.9286051840487731,3.2733463242822696,-0.7320341066141924,-1.4235909730052616
220623834.0,13.383,15.0,1.0,0.9272867194978346,1.8642979379477824,-0.7848261989609637,-1.3532677735785414
220623878.0,9.998,15.0,1.0,0.9438463719132533,2.8882683025848004,-0.9914134245625364,-1.2058867372704993
220624209.0,17.872,15.0,1.0,0.5131612424383583,1.3420049955081668,-1.5015947695822998,-0.2454547076587846
220624366.0,12.143,15.0,1.0,0.9426104675220396,3.1165235780310527,-1.0243727323211467,-1.0365587876755427
220624558.0,17.867,15.0,1.0,0.219107254145435,0.2922455445521137,-1.5046549580103452,-0.2231719007342907
220625319.0,13.351,15.0,1.0,0.9302457139043809,3.200277863723263,-0.6833176498823597,-1.778972637944515
220625543.0,15.357,15.0,1.0,0.6870688785029169,1.1423054248819708,-2.2847744189996173,-0.40033490858763304
220625764.0,11.438,15.0,1.0,0.9539950842113853,2.622581534632898,-1.9271580856577497,-1.0829761573800385
220626432.0,19.217,15.0,1.0,0.31494756196159385,1.342952827418785,-1.2179336375255192,-0.3036942390383408
220626465.0,10.854,15.0,1.0,0.9516483211543513,3.3682861821051624,-0.7195724761787914,-1.4629141725413497
220626641.0,11.472,15.0,1.0,0.95093741461323,2.8462557452045862,-1.1370883367362297,-1.0503052837291058
220627163.0,12.817,15.0,1.0,0.9325280056899666,3.683748324634613,-0.2964300686015637,-1.6537025212544905
220627707.0,12.036,15.0,1.0,0.9460752116541781,3.4363700902781713,-0.8629608351405049,-1.4242084923665599
220628202.0,13.685,15.0,1.0,0.9013190146036564,3.3625715307858037,-0.6357394264607349,-1.5803508119005794
220628479.0,11.718,15.0,1.0,0.9288793132108975,2.8871983884791614,-1.1334862390778087,-1.53311511398057
220628572.0,16.037,15.0,1.0,0.8118316117028773,2.0660315082522076,-1.2640600921206337,-0.4917534315522832
220628646.0,13.74,15.0,1.0,0.9010339239783404,1.9828745697525234,-1.1294963530061712,-1.1129006173791678
220628926.0,15.346,15.0,1.0,0.8561782070468462,1.6489024932772953,-0.9326404380115016,-0.517381979111151
220629669.0,11.895,15.0,1.0,0.9415673229130954,2.653915809102281,-1.6419917628218546,-1.965355951438517
220630563.0,13.946,15.0,1.0,0.915780086411023,2.938018488549757,-0.8384340064795,-0.9837980817088092
220631539.0,17.396,15.0,1.0,0.6541038748401546,1.323946779670212,-0.9018126209677224,-0.13206385063067203
220634209.0,18.212,15.0,1.0,0.477040370654008,0.7335515821769578,-0.59401306944038,-0.23565832865565134
229228812.0,-1.0,15.0,1.0,0.7587004899014282,0.9956454718108392,-0.6768227120795935,-0.7553099573923004
220611914.0,16.352,15.0,2.0,0.6752317328888526,0.8806944780396049,-1.491730107034038,-0.3036191924246661
220612779.0,10.637,15.0,2.0,0.9534321529270303,3.2781235168326623,-0.6474234623582193,-1.4281437602257483
220613053.0,14.435,15.0,2.0,0.8750934254324041,1.5176777747050132,-1.4052981879780349,-0.7933643290223117
220615536.0,12.073,15.0,2.0,0.9315259999950971,2.591288475441023,-1.2290795554984253,-1.3027005240159486
220615591.0,15.892,15.0,2.0,0.9470002780221957,3.42604177187913,-0.4996610490000769,-1.4793236715335554
220615936.0,13.43,15.0,2.0,0.8845128706723322,2.7281796804582608,-0.9971828213710414,-1.3122572535976937
220616438.0,12.788,15.0,2.0,0.932366954791681,3.7735724186576203,-0.3697988905609749,-1.594200749668552
220617065.0,15.148,15.0,2.0,0.8388217548477482,2.6012754824844624,-1.4771592710783232,-0.5582993301349223
220617612.0,15.491,15.0,2.0,0.3669073413077024,1.247655728355007,-2.0756057786570183,-0.2894119262615156
220617653.0,15.975,15.0,2.0,0.6454432292528348,1.5189368150577391,-0.8835194037587729,-0.5136098009312775
220618611.0,13.123,15.0,2.0,0.8054217332587691,1.9280416943101986,-0.905618567066049,-1.1734885598299192
220619188.0,17.132,15.0,2.0,0.565566466046322,2.1118337631613504,-1.2675563085545902,-0.2665664746908603
220619263.0,14.429,15.0,2.0,0.6446202444049186,2.4567002475873183,-1.1010679252740858,-0.49857381761452074
220619629.0,16.306,15.0,2.0,0.3001537671943929,1.3306301668301002,-1.5180146933244814,-0.3587594311666979
220619737.0,11.896,15.0,2.0,0.9425654393224163,3.10615736454191,-0.7100330336156893,-1.3368855464443912
220620067.0,17.083,15.0,2.0,0.6019629871745795,3.1729069496635938,-0.7481382209086929,-1.4045571011522129
220620324.0,18.015,15.0,2.0,0.12405255547546218,1.6063197946731576,-1.7043277533017378,-0.2506902252856862
220620589.0,14.046,15.0,2.0,0.881435638995111,3.500351822633603,-0.5825616415186291,-1.4972075755530754
220620707.0,14.729,15.0,2.0,0.8933936122754188,3.4614267580919575,-0.6078284425281573,-1.715646556146933
220621216.0,16.305,15.0,2.0,0.637396924459701,1.9880759881120817,-1.0875000877539645,-0.28978879271754737
220621218.0,15.278,15.0,2.0,0.8464027887923635,1.6098440435476804,-1.2184682450560769,-0.577230454987049
220621431.0,17.573,15.0,2.0,0.556124650517904,1.7716286865064985,-1.4698423955936974,-0.21907554846069055
220621604.0,16.459,15.0,2.0,0.7443950805708027,2.672964743067122,-1.2007350491710505,-0.5301110918596557
220622016.0,10.722,15.0,2.0,0.9521898777502303,1.618424108982147,-0.7514733748244963,-1.2996234894473206
220622887.0,16.728,15.0,2.0,0.6965767250683961,1.246324372498317,-1.602410380778041,-0.36298961706046007
220623182.0,13.067,15.0,2.0,0.9199281293667217,3.2039053459848716,-0.7694187957040627,-1.3213042663778949
220623401.0,13.72,15.0,2.0,0.9018889911148265,2.4665558663533416,-0.8199923827048106,-0.9996360104458101
220623771.0,15.906,15.0,2.0,0.7598881470641543,1.2064684656488016,-1.572340483055396,-0.1866125861614227
220623847.0,15.529,15.0,2.0,0.8620126079679312,2.1182409246209697,-0.5779575918859021,-1.5963276855236983
220624039.0,11.796,15.0,2.0,0.9184932659678231,3.6732147627713836,-0.48934120213133037,-1.699605717926893
220624134.0,15.911,15.0,2.0,0.7417467101987882,1.759254515902078,-1.631859746952352,-0.2916551632969981
220624986.0,16.872,15.0,2.0,0.628048786228516,2.845534698973372,-1.3355114710888338,-0.861594199678924
220625134.0,16.397,15.0,2.0,0.39442772707461915,2.535316305699271,-1.5156150205318974,-0.44632574459618424
220625587.0,13.593,15.0,2.0,0.8895778696107264,3.625893167192516,-0.6385076881635879,-1.5841508713061339
220625676.0,10.091,15.0,2.0,0.9432929467852383,3.3417170537510335,-0.43804502603163525,-1.1536729417138232
220625874.0,10.816,15.0,2.0,0.9320919167431755,2.8000341816057,-0.8268879677203078,-1.1499386596115229
220625890.0,15.311,15.0,2.0,0.9304044114850948,3.1543367428692353,-0.7829369263821804,-1.312385589868421
220625929.0,13.909,15.0,2.0,0.9086580669662172,1.6933271712817077,-0.7232675767829788,-0.8108457784761729
220626230.0,17.852,15.0,2.0,0.14416723408225968,1.7846481141170907,-1.5536303159427145,-0.19763553482800414
220626441.0,12.979,15.0,2.0,0.9234133020607891,3.136738790395931,-1.1804335621270683,-1.3076974027125863
220626953.0,13.177,15.0,2.0,0.920285415325876,3.033672480296929,-0.34074579509609443,-1.272342124132045
220626957.0,13.794,15.0,2.0,0.8203686297067058,2.404722061126054,-0.9544523871695104,-1.273033960765782
220627017.0,17.939,15.0,2.0,0.4685130534461979,2.9038129549163756,-1.153261683855188,-0.6958778324357102
