EPIC,magnitude,module,submodule,gini,spike,PSD_m_above_noise,PSD_m_below_noise
211494148.0,13.428,10.0,0.0,0.88040311838136,2.480175698882968,-1.0648118267456876,-1.388348959651451
211494257.0,17.219,10.0,0.0,0.4603358310599927,1.5023850301776762,-1.4023128568208614,-0.3244090369454694
211494804.0,16.212,10.0,0.0,0.6689085368694634,1.4124944442500238,-1.6445265980788266,-0.2469656354844332
211494868.0,17.445,10.0,0.0,0.43320146971884965,1.2504890004327491,-0.728945540049451,-0.2357065402961201
211495175.0,18.114,10.0,0.0,0.3791247589158768,2.1827072338290026,-0.4692185014889525,-0.43193365594689564
211495230.0,12.053,10.0,0.0,0.9195259449578718,3.610162137342448,-0.6903820695193891,-1.570818052116079
211495446.0,14.03,10.0,0.0,0.8475147379906187,3.060140735876174,-0.7261004228641162,-1.1693654886804783
211495454.0,15.975,10.0,0.0,0.8875549152604904,2.865999492978674,-0.719295281116166,-1.9218191312854638
211495551.0,11.519,10.0,0.0,0.9225057435237192,3.6910683868201195,-0.3755688189425732,-1.9726718970086985
211495672.0,13.257,10.0,0.0,0.8819580613585859,2.819116749671008,-0.8772235788951505,-1.5241151150034498
211495705.0,18.429,10.0,0.0,0.01325388539977503,1.3211231698705859,-0.7898000058550005,-1.2831087083303458
211496140.0,11.431,10.0,0.0,0.9324209735768921,3.5163776517941887,-1.8779829936890362,-1.8454975892570653
211496258.0,14.935,10.0,0.0,0.7688951638164709,2.180495323685598,-1.7004023482313282,-0.4338535271494859
211496387.0,18.731,10.0,0.0,0.3585342508894901,1.7196275436363597,-0.8499292771844927,-0.4340791500806701
211496438.0,17.892,10.0,0.0,0.40188475860541223,0.14609307144254513,-1.54287121398529,-0.23074999051380743
211496788.0,17.564,10.0,0.0,0.463574981127596,1.2948348797154463,-1.2534637645746218,-0.2251829806895239
211497082.0,17.636,10.0,0.0,0.4055424241366556,1.175850163893959,-0.8785335535589427,-0.2427182825133706
211498271.0,17.754,10.0,0.0,0.3047141982533017,1.3697498990901569,-1.7053442573542281,-0.6034518658360153
211498322.0,14.572,10.0,0.0,0.8006141817079752,2.9198386233694125,-0.7606547615412081,-1.3692427663533338
211498654.0,11.445,10.0,0.0,0.919006598460292,2.586213490918714,-1.649069172978154,-1.521559747695625
211498934.0,12.793,10.0,0.0,0.8993022264982374,2.43589431601048,-1.6200866404495762,-1.4009219838645168
211499025.0,17.604,10.0,0.0,0.38205102633116284,1.461519523164112,-1.2696938662453052,-0.1445969990497817
211499345.0,15.467,10.0,0.0,0.8136138802406926,1.7378628258431104,-0.7946455231562339,-1.890965218092422
211499615.0,18.176,10.0,0.0,0.3992734559357356,3.05926356461839,-1.144467866107034,-1.5525048358039288
211499698.0,9.027,10.0,0.0,0.937509533879098,2.9506855178352027,-1.005884225510565,-0.9179413789521367
211500033.0,11.483,10.0,0.0,0.9299051382341669,2.5503706648203015,-0.9010066872821879,-1.6206313325303474
211500160.0,14.85,10.0,0.0,0.698455860121225,3.557322101208686,-0.4314365923983944,-1.7916373901281923
211500311.0,12.206,10.0,0.0,0.8773891829568871,3.3280565126507886,-1.319519681697635,-1.4300476178646164
211500516.0,12.314,10.0,0.0,0.9048084403238169,2.7915333861490126,-0.7010559930573067,-1.547770361833331
211500654.0,19.941,10.0,0.0,0.22038213356573863,-0.23243258602755898,-1.345744153282811,-0.24400236702192457
211500685.0,12.79,10.0,0.0,0.893273564472355,3.491914281397902,-0.6984267609782066,-1.475643993295474
211500744.0,17.81,10.0,0.0,0.38428755419649824,0.9597199753258052,-1.443888725332435,-0.19667934401730616
211500748.0,16.86,10.0,0.0,0.43869652269249465,1.821417344782527,-1.6572244179495839,-0.4396539352391985
211500849.0,13.748,10.0,0.0,0.8597038192363279,2.333388701891966,-1.1719778141124122,-1.0459598175009697
211500905.0,13.478,10.0,0.0,0.8601031732815293,1.0719751920700133,-1.9434182685243946,-0.8245826507300168
211501131.0,18.705,10.0,0.0,0.24256993401849275,2.5084949155879404,-0.9785066336483013,-0.7254452602742606
211501293.0,12.219,10.0,0.0,0.8972232874390293,2.5951406154516445,-0.9612101019413279,-1.6749367037321887
211501824.0,11.423,10.0,0.0,0.9279585770880909,3.2762226057787696,-0.7607795365468316,-1.6003323728287548
211502642.0,15.109,10.0,0.0,0.8007051727626092,2.015090240810834,-1.3717293810969404,-0.739594757927019
211502751.0,16.906,10.0,0.0,0.5461737027976219,2.891399837007164,-0.7107297673656315,-1.0000460306913381
211502762.0,14.064,10.0,0.0,0.8001492101841471,3.040723879752972,-1.2737961279288237,-1.331847707079287
211502950.0,17.144,10.0,0.0,0.4361075830996632,0.8472409689348254,-1.7354981215787764,-0.1627434566135747
211503093.0,17.817,10.0,0.0,0.4778305414189791,3.192527492075425,-0.583650864496547,-1.2450484175634584
211504079.0,17.328,10.0,0.0,0.46965053734747014,0.9085021101065295,-1.3384926772339933,-0.16620954547060274
211504131.0,12.633,10.0,0.0,0.9078222736864949,2.5702240165500467,-1.0981845053347663,-1.3256010958029374
211504229.0,11.87,10.0,0.0,0.9162184147934999,3.1657155137936464,-1.016035111310455,-1.5261560966741765
211504692.0,13.636,10.0,0.0,0.8614472061806826,2.9582376637516647,-0.8657359555841765,-1.1583685167285793
211504733.0,12.248,10.0,0.0,0.9156451931454282,3.4848836060108335,-0.36784154855296175,-1.538054796715568
211504760.0,18.264,10.0,0.0,0.1693546481282147,1.4376965840780234,-1.3198738709587772,-0.4513642110983418
211504764.0,18.245,10.0,0.0,0.1693546481282147,1.4376965840780234,-1.3198738709587772,-0.4513642110983418
211504908.0,17.563,10.0,0.0,0.39891300567906085,1.5181160335105055,-1.6093045323152397,-0.17950226664112412
211505736.0,18.97,10.0,0.0,0.29714041107345357,1.981910217480243,-1.0465664922027482,-1.0617583640702084
211506406.0,18.823,10.0,0.0,0.21831576117393864,1.1924043366190071,-1.657881238808193,-0.47752991744757484
211506432.0,12.767,10.0,0.0,0.910128260787521,2.7742023920637675,-0.8595129783933602,-1.3239260966446
211506894.0,18.795,10.0,0.0,0.4264842618241737,2.9643918392912196,-0.7094161143999795,-1.4096541961162028
211507267.0,12.84,10.0,0.0,0.8971329586011483,3.2496111571433355,-0.7963711780920296,-1.4739927123514114
211507490.0,12.12,10.0,0.0,0.9274944482971765,3.067699648788912,-0.7050060506803641,-1.6156956856634752
211507648.0,12.283,10.0,0.0,0.9100262876783091,2.5942099499696702,-1.1162878134591718,-1.32301884807822
211507660.0,14.427,10.0,0.0,0.8434556130927482,2.021996390914224,-1.1062700437011892,-0.8839529457043798
211507808.0,9.237,10.0,0.0,0.9216265108806042,2.426392433120028,-1.0788089300384691,-1.2698426612936
211508481.0,15.038,10.0,0.0,0.8051891899755244,1.6324582247154247,-1.4954903287884382,-0.4497574072744749
211508644.0,16.435,10.0,0.0,0.6443448855513082,1.272820852358418,-1.3294386237410387,-0.3279950114100136
211508936.0,14.548,10.0,0.0,0.8290531228883302,2.301781780399156,-1.686661725530828,-0.8434229281652176
211509665.0,16.519,10.0,0.0,0.6491032491042997,1.5560430830288117,-0.8332173005034392,-1.1592055590645214
211509696.0,13.909,10.0,0.0,0.8605377620606406,2.6928890805626415,-1.3012657886317127,-0.9653450812541535
211509751.0,13.498,10.0,0.0,0.8835568024375536,3.0785926858324695,-0.9630590818763869,-1.1823510408386415
211509775.0,18.066,10.0,0.0,0.2966780839349359,1.566625832903188,-1.662633036704817,-0.41178897597421027
211509793.0,17.354,10.0,0.0,0.26650272765189303,0.6153174829589257,-0.8825171232964734,-0.201906819451671
211509933.0,14.612,10.0,0.0,0.8110145080594925,2.364831557353869,-0.9935769248436923,-1.0904499935897116
211510092.0,12.105,10.0,0.0,0.9195907198861852,3.3541523171587104,-1.037423984556355,-1.2765846192799446
211510331.0,13.656,10.0,0.0,0.8618284416251837,2.566289619814395,-2.0313323358570834,-1.3037419567499346
211510565.0,15.651,10.0,0.0,0.7504847600231965,2.4711220832473897,-1.2834119332942966,-0.5188798372517678
211510695.0,12.761,10.0,0.0,0.8904237220496765,3.3061618064841327,-0.6580804507661263,-1.8500504421851611
211510748.0,12.89,10.0,0.0,0.9053570478616271,1.9037268866835007,-0.9631660278947856,-1.3476459116171453
211510966.0,18.965,10.0,0.0,0.19133096860200186,1.2476534672960098,-1.553742516744885,-0.23504849526492747
211511390.0,16.856,10.0,0.0,0.672900114136103,1.8584476847225748,-1.6370151671668194,-0.37185827797506366
211511870.0,15.916,10.0,0.0,0.5890953722660486,1.5764185689028398,-1.566606985471452,-0.32211157165844406
211512048.0,14.349,10.0,0.0,0.8328791630414366,2.431013053046047,-0.7555702069116094,-1.7747556165454879
211512140.0,13.015,10.0,0.0,0.8853808976126187,2.6069847144804426,-1.574564059000257,-1.2011138915075588
211512641.0,13.891,10.0,0.0,0.8676647857421445,2.8418647434813114,-1.130185520873478,-0.771367868797512
211512657.0,13.716,10.0,0.0,0.8738165570315769,2.8411408717869686,-0.8338798544748776,-0.9613167604855448
211512868.0,15.769,10.0,0.0,0.6765024136177221,1.326181398995394,-1.4978954427494822,-0.4348007268438436
211513097.0,16.179,10.0,0.0,0.6700178216887155,0.708633055759885,-1.7297259910564058,-0.3755151069207264
211513238.0,11.425,10.0,0.0,0.9298468530022778,3.3877339427493314,-0.6640376842179819,-1.3975328000838179
211513322.0,10.977,10.0,0.0,0.9347989320070254,2.400785166062178,-0.9690998096312554,-1.609315419627472
211513419.0,19.866,10.0,0.0,0.11453734733312733,0.2537379508654663,-1.5250644873149917,-0.14354893438675725
211513474.0,17.275,10.0,0.0,0.42084751485711813,0.5145879793451537,-1.7046081617372468,-0.19419264611892892
211513863.0,15.307,10.0,0.0,0.7659249427889595,2.5599474729317007,-1.0438362980921037,-0.6569407699143154
211514018.0,18.581,10.0,0.0,0.4957027468318119,-0.03864602465428042,-1.552112102795373,-0.3039597445483117
211514159.0,13.013,10.0,0.0,0.8977987608163182,3.425871788735592,-1.190288746959102,-1.4321161959286655
211514420.0,14.713,10.0,0.0,0.8239611345827902,1.199021210267866,-1.0323315280027043,-1.0366199919661432
211514479.0,10.821,10.0,0.0,0.9295929091413738,2.6711354962193568,-0.7109858646385709,-0.8690271210214148
211514591.0,17.939,10.0,0.0,0.3886198737465077,1.9023628529270986,-1.105153885432363,-0.2897731212724402
211514629.0,11.746,10.0,0.0,0.8708720581875852,2.6588674553307516,-1.2461125405111901,-1.655116974819934
211514772.0,11.137,10.0,0.0,0.9204762660843324,3.084338907624771,-0.6114683980563628,-1.6468677081717165
211514919.0,12.466,10.0,0.0,0.8630958856995492,3.491499167836509,-1.166862665486407,-2.1433055750742227
211514944.0,18.973,10.0,0.0,0.8587971234982443,2.8751351686876316,-0.9809283627747821,-1.1798825484831603
211515198.0,15.233,10.0,0.0,0.790866705113988,2.6047138471861255,-1.3750240053931906,-0.5670298213548411
211515329.0,14.45,10.0,0.0,0.8338468562837466,1.520482259979012,-1.3572514888014808,-0.7772790519686856
211515332.0,11.13,10.0,0.0,0.9095407420053323,2.9749556183508283,-0.797443315936202,-2.0420974437610258
211515336.0,12.852,10.0,0.0,0.8899782709945738,0.47734854785507586,-0.6425084374562926,-1.581671799542923
211515573.0,10.659,10.0,0.0,0.8950137695956975,3.4308969944056606,-0.9345797030734223,-1.3531400643516014
211515644.0,18.396,10.0,0.0,0.2985705286462476,0.808446679100799,-1.1592109040015741,-0.21761163700433153
211515792.0,12.077,10.0,0.0,0.9162617631838468,3.2824518157444533,-1.5534796749022028,-1.449693569044187
211515812.0,11.624,10.0,0.0,0.8781978696127193,2.4759867981519523,-1.1373809697619017,-1.875106570710888
211515876.0,13.395,10.0,0.0,0.8645598589793302,1.8502530023776425,-1.0547145275797367,-1.4081575284113286
211516102.0,10.571,10.0,0.0,0.9291986136300734,2.392156346982573,-0.978324439025826,-1.8720085580243433
211516631.0,14.681,10.0,0.0,0.7845316247294375,1.7253976443214991,-0.7884557285050275,-1.7164528994651533
211516730.0,9.086,10.0,0.0,0.9417426301510751,3.2228515238468716,-0.7523989565305632,-1.1146460936892346
211516737.0,14.015,10.0,0.0,0.8504342394394571,2.846785262508432,-1.0466333547393278,-0.7482927758023779
211516943.0,13.726,10.0,0.0,0.8713667683349752,2.735492492528839,-1.2406057896895102,-0.9914392578656682
211517055.0,14.951,10.0,0.0,0.7306933077356523,3.5699140857604283,-0.7681677591628882,-1.9242495044186878
211517590.0,12.786,10.0,0.0,0.9064581293062085,2.18249032437706,-0.7067266778430041,-1.9415649512877162
211517851.0,10.998,10.0,0.0,0.9118382741026458,3.158411541299013,-0.9633708287956725,-1.2629895805830171
211517883.0,12.86,10.0,0.0,0.895586392015091,1.999309909341635,-0.7702542708466752,-1.8057763305588133
211518231.0,17.6,10.0,0.0,0.4617120193696032,0.6015059920015248,-1.2725337143298419,-0.22430448669853986
211518359.0,14.063,10.0,0.0,0.857721379886975,1.75223954509691,-1.0845876287737124,-0.8079544282388862
211518402.0,20.018,10.0,0.0,0.10965081087228709,0.571482354292998,-1.6592792893885053,-0.16863012617745848
211518568.0,18.098,10.0,0.0,0.3467696970375057,0.7560230425933967,-1.3863327271136774,-0.1911742220450323
211518751.0,13.721,10.0,0.0,0.8557176072215988,1.6673234368953203,-1.0561141518554906,-1.000528080242051
211519152.0,12.418,10.0,0.0,0.9055653153353602,2.3256259150646232,-1.0132675277822591,-1.5384683828823627
211519199.0,16.453,10.0,0.0,0.5887134273212585,1.5334864762930351,-0.8189979615013522,-1.784958943073885
211519411.0,17.689,10.0,0.0,0.41620810533306213,1.696717732789853,-0.7698553602805162,-0.5494442109830968
211519519.0,18.862,10.0,0.0,0.2166986947781752,1.5724513109229983,-1.5321008390210842,-0.25187823014195976
211519552.0,17.915,10.0,0.0,0.3476843968937455,-0.32046135063548736,-1.8046683386754885,-0.15463631044296186
211519713.0,18.172,10.0,0.0,0.3567392464808368,2.0556496287327493,-1.148332730260824,-0.56328912420703
211519891.0,14.145,10.0,0.0,0.7324014273701831,3.1670054756664925,-1.2134119804236765,-1.0607998840670825
211519903.0,14.415,10.0,0.0,0.8367302036798003,2.5588920137409894,-1.65503670024218,-0.8968446258549188
211519937.0,17.509,10.0,0.0,0.47867255597473746,3.516655575318191,-0.7257310000891178,-1.6333410610954329
211520001.0,13.477,10.0,0.0,0.8842515273944713,2.393260807556932,-0.7833101212999433,-1.661649366881693
211520471.0,17.575,10.0,0.0,0.2884821687220668,1.1568359034746365,-1.9122850305034513,-0.20738941794418642
211520503.0,17.423,10.0,0.0,0.45344058825176387,1.7348135735521761,-1.1908404542003217,-0.4551077216152332
211520946.0,17.162,10.0,0.0,0.4872123420796381,3.37234585850644,-0.6068120738956072,-1.6715352295792458
211521020.0,18.313,10.0,0.0,0.19566262947643612,0.3141651161873327,-1.5837524771725051,-0.1750328575799529
211521173.0,16.604,10.0,0.0,0.5888692469816861,1.5288460525687604,-1.0785456373451414,-0.24127456153860327
211521365.0,14.266,10.0,0.0,0.847933871609964,-0.09577103500671266,-1.4153769720739753,-0.7281144536890112
211521576.0,18.088,10.0,0.0,0.43470932786999705,1.4888823427791305,-1.2735192211243573,-0.5205227947085753
211521856.0,14.889,10.0,0.0,0.7738636365347243,3.038621237762527,-0.7557753675212505,-1.5861118755937889
211521887.0,13.398,10.0,0.0,0.8879194650586822,1.897966775246855,-1.320607105143069,-0.9575940244944008
211522178.0,17.219,10.0,0.0,0.3279023953994953,1.467070815147448,-1.2584344169071637,-0.4144442907490765
211522243.0,12.131,10.0,0.0,0.9088289202298778,3.72562556144272,-0.4186482613557379,-1.9351860169159312
211522289.0,17.615,10.0,0.0,0.3342224523633316,1.2242107673450058,-1.8036176992250363,-0.3962083503270498
211522569.0,15.284,10.0,0.0,0.7560137556559965,2.4386976729518364,-1.0767851142183043,-0.7274433414546495
211522688.0,17.476,10.0,0.0,0.44825591765213585,1.5116789984846466,-1.2452069217949653,-0.2599237240467402
211522795.0,18.288,10.0,0.0,0.31938243867676724,0.7467676332017601,-1.3999911357313444,-0.21771447064186866
211523044.0,14.044,10.0,0.0,0.8611432265005623,2.6326606819821707,-1.4185917441969615,-0.8247802370891156
211523211.0,14.927,10.0,0.0,0.8232259400776599,1.8741715593509598,-1.1246789745331744,-0.6300569482548559
211523232.0,10.519,10.0,0.0,0.9249418860452306,3.0359537574285094,-0.7240638094003043,-1.547819306232414
211523263.0,9.179,10.0,0.0,0.9432811664009779,2.5915017201757196,-0.9799620991081618,-1.515649067530445
211523459.0,17.325,10.0,0.0,0.4865703506709597,1.3485680823114559,-1.2853385470976166,-0.3615662453630925
211523482.0,13.54,10.0,0.0,0.8829246579806275,2.2562166343860053,-1.4836524708196537,-0.7988839623753354
211523605.0,11.607,10.0,0.0,0.9308695984596297,2.7677883216844448,-0.6497714634248971,-1.6812039661446594
211524171.0,16.185,10.0,0.0,0.5543730187527481,2.530163981653491,-1.1781971746952948,-0.7716642559655006
211524207.0,16.808,10.0,0.0,0.20309252623629195,-0.2155683944262228,-1.7012047653756832,-0.21105988852476287
211524413.0,18.185,10.0,0.0,0.15824894986928767,0.1397789954575622,-1.7232730850702969,-0.17520826531178663
211524440.0,14.451,10.0,0.0,0.8248394298701469,2.3698706622095624,-1.0260529405293957,-0.900964748000573
211524846.0,11.181,10.0,0.0,0.9309893674675525,2.1475111850506954,-0.7723835508798047,-1.5952670017057755
211524944.0,18.427,10.0,0.0,0.30762777736943847,0.9428870230027141,-1.3246347730092556,-0.33226786996838953
211524969.0,16.994,10.0,0.0,0.4913707190208963,1.9943827740178346,-1.4746888428366127,-0.2682991771472262
211525077.0,19.188,10.0,0.0,0.22006968799465101,0.7886193115556545,-1.0754162880885154,-0.25745822284283254
211525342.0,17.811,10.0,0.0,0.4203473188138519,1.6951469848764262,-1.5221789505033259,-0.34282495217771936
211526268.0,15.086,10.0,0.0,0.835290356665208,2.546586781954186,-1.1238817016280858,-0.5098889597340741
211526300.0,12.237,10.0,0.0,0.916919554235142,3.2640205176729924,-0.6415726788376616,-1.791087717598982
211526322.0,12.938,10.0,0.0,0.9001355305159746,2.582269098947904,-0.7481813568669674,-1.7646833089619876
211526467.0,13.688,10.0,0.0,0.8561941567930739,2.2789826779313005,-1.2310737289638742,-1.2243857372151583
211526545.0,12.223,10.0,0.0,0.9165490593116197,3.3529790015205236,-0.6757337315479146,-1.3880321459188332
211526772.0,10.914,10.0,0.0,0.9326064837056491,3.297890966924016,-1.4334906683538648,-1.6787254603450414
211526803.0,11.879,10.0,0.0,0.9272330973907028,3.0434857251611165,-1.5290466970638488,-1.172731324127006
211526877.0,11.32,10.0,0.0,0.9287860617848981,3.219489345079006,-0.5924373355198835,-1.8024085350236405
211526907.0,17.149,10.0,0.0,0.3941136451479329,1.4735101217714475,-1.350470649898324,-0.19385192165556495
211527051.0,17.994,10.0,0.0,0.6482141782176496,2.7001503395378665,-0.8696793437519372,-1.7528614073834416
211527581.0,17.286,10.0,0.0,0.34514849951546966,1.465960969385933,-1.1109791300696392,-0.4032431108680477
211527712.0,16.644,10.0,0.0,0.6194923776022685,2.1135418204761596,-1.3941523777479947,-0.5055346956938223
211527971.0,14.463,10.0,0.0,0.83705871727223,2.133382484401011,-1.1644542379989542,-0.680289600466337
211528153.0,12.875,10.0,0.0,0.8991016159491662,2.6380036768173407,-1.0438137375318162,-1.4242209355006084
211528631.0,16.37,10.0,0.0,0.61181251960111,2.400749216367807,-0.730696894105575,-1.3234232201272687
211528906.0,18.014,10.0,0.0,0.020799598664931262,0.8880036561460061,-1.3004806677061373,-0.5474061114984451
211529359.0,13.066,10.0,0.0,0.8995256486927433,3.2836843032532723,-0.988452278440603,-1.581436320883603
211529417.0,13.185,10.0,0.0,0.900851185783289,2.93384344634622,-0.9423144001770829,-1.3103322238076869
211529493.0,12.907,10.0,0.0,0.9034859368670057,3.1195204783190946,-0.9421913278937625,-1.4312619135555154
211529519.0,9.908,10.0,0.0,0.937205248663467,3.273406935198363,-0.9136380689235502,-1.5500229380931603
211529715.0,17.614,10.0,0.0,0.4504299998792376,2.385250825835655,-1.0144632317117588,-0.4551081455543936
211529771.0,17.837,10.0,0.0,0.46188554589412917,2.979768262206088,-0.6477026469744358,-1.3183377296788568
211529838.0,14.429,10.0,0.0,0.8429315863742961,2.169366673352566,-1.0206357118530969,-0.6522196382026983
211530066.0,18.981,10.0,0.0,0.22421777954352917,1.3459346364631726,-0.9211773884158833,-0.3466644577360451
211530136.0,18.53,10.0,0.0,0.8198426293622023,3.21239211870842,-0.5596794917526071,-1.675001436960133
211530218.0,17.337,10.0,0.0,0.415416162678716,1.5230840278749913,-1.5290482218254113,-0.2601092823309517
211530258.0,17.125,10.0,0.0,0.8281890847825946,3.1737621839282264,-0.5253979270134571,-1.6366584874372314
211530294.0,16.219,10.0,0.0,0.5881934008024635,1.8449384362463754,-1.8930443180934822,-0.28534103244870174
211530427.0,18.34,10.0,0.0,0.3604118382910785,2.497254692613006,-0.9863777268192997,-0.6845471451555325
211530518.0,12.989,10.0,0.0,0.8804732818663452,2.2072839970027123,-0.9942295240879466,-1.37961510625382
211530872.0,12.998,10.0,0.0,0.9017423945977486,2.4404523437431624,-0.8458765400230733,-1.714694189391683
211531005.0,12.064,10.0,0.0,0.8969409372372298,3.30473829455493,-0.7289296683554053,-1.894695524397365
211531076.0,11.915,10.0,0.0,0.9117691404166113,3.1650705446124805,-0.9683564473458565,-1.6687686785174622
211531319.0,13.652,10.0,0.0,0.8693010818909143,2.6185660215002464,-0.7692032819803423,-1.2048888948108665
211531424.0,16.337,10.0,0.0,0.421301285365779,1.5520142038379858,-1.4356683771033718,-0.3094189887847071
211531666.0,12.875,10.0,0.0,0.8974537102695505,2.4756601981358513,-1.0446991397353595,-1.5923050805996732
211531946.0,11.104,10.0,0.0,0.9324501588052816,2.9982811273966843,-0.41197510115374186,-1.4620379608119825
211531949.0,19.948,10.0,0.0,0.1565993207722745,0.6797577404776978,-0.7902495697056355,-0.26030522995493877
211532361.0,18.335,10.0,0.0,0.7558749599189565,1.3775333588088163,-1.0361194418122173,-1.2129657409900776
211532384.0,14.698,10.0,0.0,0.8240139777164983,1.726973414247233,-1.5534883624833031,-0.6467955923304239
211532463.0,14.136,10.0,0.0,0.8432359587183683,2.8174737346609455,-0.8286972129601482,-1.1392499343803868
211532547.0,17.115,10.0,0.0,0.49286848942476147,1.8045150378674686,-1.3246818738219328,-0.23350487186122476
211532677.0,13.568,10.0,0.0,0.820550580474318,3.4513776561799276,-0.3865433488613895,-1.960980141546769
211532761.0,10.72,10.0,0.0,0.9334669645623928,2.3287681782866474,-1.187091905396283,-1.3364297477298008
211533048.0,13.803,10.0,0.0,0.862130961226218,2.2907871364017716,-0.8248264957579423,-1.2459971002110235
211533266.0,11.038,10.0,0.0,0.939211607171308,2.4687886183481256,-0.6074229529877452,-1.4013815402709011
211533670.0,12.276,10.0,0.0,0.918219497512108,2.839423150973709,-0.92100756279917,-1.4334548703437633
211534200.0,16.627,10.0,0.0,0.7489366487892883,1.9761941837229313,-1.271566097918038,-0.410765941839719
211534302.0,12.446,10.0,0.0,0.9051662916680376,3.1000783484757592,-0.7233631750216291,-1.0284475939846411
211534922.0,13.819,10.0,0.0,0.8803828384693414,2.627579091915255,-1.0780531931374744,-1.1916343325031835
211535130.0,17.423,10.0,0.0,0.4794562142524457,0.6997791302791143,-1.687050182031256,-0.21984738720722571
211535133.0,13.676,10.0,0.0,0.8846639621511462,3.2099345470483116,-0.6043567350684516,-1.5217851638512192
211535228.0,15.782,10.0,0.0,0.7902377412214225,0.53280911172086,-1.504963631927859,-0.3717344803323417
211535524.0,16.958,10.0,0.0,0.5443321960372381,1.2564448652614448,-1.7479486083594655,-0.17505176855711427
211536131.0,15.476,10.0,0.0,0.7868580236949446,2.2743572212402974,-1.191121348319324,-1.1960804589580043
211536390.0,18.254,10.0,0.0,0.4187683878992207,1.7037927381224984,-1.3137664792347523,-0.28415399140406716
